,CNTSCHID,CNTSTUID,SUBNATIO,ST004D01T,AGE,PARED,HISEI,IMMIG,DURECEC,REPEAT,SCCHANGE,STUBMI,ESCS,ICTHOME,ICTSCH,CULTPOSS,DISCLIMA,EMOSUPS,BEINGBULLIED,PERCOMP,BODYIMA,W_FSTUWT,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV6READ,PV7READ,PV8READ,PV9READ,PV10READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE,PV6SCIE,PV7SCIE,PV8SCIE,PV9SCIE,PV10SCIE
69,3200005.0,3202507.0,320200,1.0,15.75,10.0,39.04,1.0,1.0,0.0,,,-1.0015,,,2.0481,-0.0424,1.0346,,-1.36,,69.88997,343.825,388.004,410.582,420.329,409.254,437.442,406.921,433.683,379.549,474.159,450.628,491.925,453.307,500.865,471.657,502.969,456.54,441.378,447.354,397.645,398.365,429.037,454.682,433.24,382.617,449.83,450.999,417.942,404.386
70,3200005.0,3202694.0,320200,2.0,15.83,14.5,66.42,1.0,4.0,0.0,,,-0.485,,,-1.1809,-1.5946,1.0346,-0.7823,-0.6142,,73.37684,435.37,419.965,416.576,377.096,393.223,436.36,437.059,473.186,459.772,341.586,409.186,382.743,364.417,379.137,381.885,416.461,406.75,393.648,346.914,358.091,390.721,406.372,385.496,332.058,364.789,402.027,366.524,437.223,376.529
71,3200005.0,3202698.0,320200,1.0,15.67,10.0,16.38,1.0,3.0,0.0,,,-1.9587,,,-0.9513,-1.1657,1.0346,1.1625,0.8147,,69.88997,442.751,424.544,458.542,407.469,407.783,428.36,403.893,416.842,437.625,371.349,426.962,455.665,389.164,398.368,408.284,392.042,390.206,407.29,413.749,398.774,460.875,386.638,419.737,498.102,290.621,369.625,372.926,428.822,393.546
72,3200005.0,3202858.0,320200,2.0,15.42,17.0,68.7,1.0,3.0,0.0,,,0.5628,,,-0.4992,-0.8051,,,,,73.37684,336.347,417.375,320.762,386.731,434.176,372.445,354.361,363.888,399.656,360.762,360.354,373.566,314.461,391.498,395.661,398.238,390.577,423.027,388.273,412.658,440.832,481.305,426.576,459.407,518.036,473.256,473.406,458.968,440.044
73,3200005.0,3202876.0,320200,2.0,15.33,17.0,86.72,1.0,,,,,1.1054,,,2.0481,-0.3176,,,,,74.02712,348.331,392.578,409.849,366.324,405.868,367.761,372.293,420.013,357.998,292.498,286.259,343.025,324.694,297.068,350.976,297.792,305.201,356.837,307.593,439.174,351.922,398.971,406.786,396.864,376.753,434.102,401.375,431.25,402.901
74,3200005.0,3203756.0,320200,1.0,16.08,17.0,88.7,1.0,5.0,0.0,,,0.7988,,,0.1095,-0.9514,0.6402,,-0.6142,,69.88997,412.72,378.176,369.518,417.906,422.567,346.38,364.425,424.431,370.544,443.418,467.52,452.925,450.05,463.544,441.922,481.531,422.796,477.135,466.769,426.623,398.143,387.402,415.343,378.431,417.309,468.989,366.673,379.733,425.68
75,3200005.0,3204019.0,320200,1.0,15.5,17.0,63.03,1.0,3.0,0.0,,,0.7684,,,-0.9513,-0.2846,,,,,69.88997,439.057,459.035,504.369,512.043,460.038,361.075,430.174,479.691,449.717,517.196,510.665,562.149,509.14,470.152,515.557,522.014,456.261,513.853,479.82,493.322,488.888,502.934,473.371,515.63,485.921,449.584,521.179,524.218,468.928
76,3200005.0,3204505.0,320200,2.0,16.17,6.0,31.08,1.0,4.0,0.0,,,-2.3732,,,-0.9513,-0.1464,-2.0819,0.8233,1.0326,,73.37684,615.996,451.355,593.673,510.876,552.023,511.636,530.747,508.667,527.412,582.571,555.309,526.985,535.224,558.283,588.278,530.21,562.15,528.484,518.904,529.049,537.472,491.207,541.628,508.424,618.365,494.037,518.411,482.746,500.122
77,3200005.0,3204991.0,320200,1.0,15.5,6.0,25.95,1.0,3.0,0.0,,,-2.329,,,-0.0691,-0.2846,1.0346,2.0987,0.9636,,69.88997,361.345,380.831,418.925,384.826,377.644,430.187,368.019,387.713,396.658,513.833,554.65,510.804,507.78,560.553,508.259,533.531,499.722,558.286,494.044,515.764,441.274,450.425,524.182,422.051,529.142,514.645,485.352,466.849,496.051
78,3200005.0,3206871.0,320200,2.0,15.42,17.0,79.74,1.0,1.0,0.0,,,1.8787,,,-0.0219,-2.7124,-2.4468,-0.7823,-1.9892,,73.37684,441.392,384.904,412.469,433.384,378.763,418.623,436.521,429.784,383.615,353.371,345.739,375.217,347.941,373.413,391.755,389.933,294.764,350.596,342.626,393.092,304.102,421.281,402.853,291.68,304.484,387.986,313.336,438.111,346.502
79,3200005.0,3207192.0,320200,1.0,16.17,17.0,51.5,1.0,4.0,0.0,,,0.0942,,,-1.1809,0.3294,1.0346,-0.7823,-1.2276,,69.88997,479.264,400.508,462.065,393.573,464.953,378.735,427.67,506.569,499.342,486.332,450.598,458.999,504.472,463.86,529.178,480.411,502.847,516.969,510.843,532.821,497.906,495.924,541.925,468.464,508.417,460.488,487.166,505.439,466.757
80,3200005.0,3207323.0,320200,1.0,15.67,17.0,86.72,1.0,2.0,0.0,,,0.8146,,,0.0593,0.0523,,,,,69.88997,518.358,473.751,464.48,493.439,478.126,515.792,467.081,500.576,535.014,563.334,568.094,535.56,577.38,583.005,585.081,592.402,552.826,597.41,618.998,476.362,527.839,516.621,486.412,560.154,561.787,517.964,574.901,560.192,559.854
81,3200005.0,3207491.0,320200,1.0,15.5,10.0,56.38,1.0,2.0,0.0,,,-0.6536,,,0.6568,-1.0331,1.0346,0.1462,1.4734,,69.88997,394.599,346.463,400.98,372.832,363.593,302.859,421.329,400.036,337.691,371.056,434.732,381.839,417.292,377.183,394.645,346.606,407.239,380.15,428.791,403.614,358.332,356.188,448.069,403.326,422.708,336.355,354.822,313.403,396.521
82,3200005.0,3208974.0,320200,2.0,15.33,10.0,50.15,1.0,1.0,0.0,,,-1.6128,,,-2.2054,-0.5097,-0.6576,2.07,-0.6142,,73.37684,462.326,468.645,515.111,522.071,470.633,465.986,525.609,465.198,522.265,488.844,494.92,458.471,478.958,474.302,536.773,470.098,446.856,475.168,502.282,477.568,479.093,524.017,532.273,496.13,468.014,613.438,561.206,443.722,468.983
83,3200005.0,3209009.0,320200,2.0,15.92,17.0,56.64,1.0,3.0,1.0,,,0.1191,,,-0.0252,-2.7124,-1.5824,0.7703,0.552,,74.02712,387.3,336.377,345.847,388.904,409.927,347.101,386.448,422.132,416.939,233.609,316.698,202.293,285.618,298.596,241.393,185.828,243.099,262.043,185.416,320.401,332.02,394.522,334.364,374.442,303.807,331.708,398.485,370.625,335.126
84,3200005.0,3209082.0,320200,1.0,16.0,17.0,81.92,1.0,3.0,1.0,,,1.336,,,2.0481,-0.5964,-0.6576,1.1928,0.6912,,72.40844,408.314,493.24,433.06,441.125,452.016,433.022,422.637,398.254,481.529,425.931,465.292,371.21,392.35,447.437,464.533,455.188,447.574,396.177,439.303,340.121,417.481,349.805,362.925,390.149,395.563,406.121,331.634,388.929,446.806
85,3200005.0,3209613.0,320200,2.0,15.33,12.0,66.42,1.0,4.0,0.0,,,0.0075,,,-0.6234,-2.7124,-1.0691,-0.7823,-0.1532,,73.37684,402.959,424.18,414.14,384.672,436.74,419.504,414.99,426.184,354.846,437.107,408.146,436.899,438.546,435.918,444.641,442.901,453.744,455.917,434.219,443.577,433.885,378.429,441.384,409.217,494.715,417.473,522.612,348.472,394.427
86,3200005.0,3210161.0,320200,1.0,16.17,14.5,61.91,1.0,3.0,0.0,,,0.1724,,,0.3573,-0.8779,0.5029,-0.7823,-1.2996,,69.88997,332.698,275.116,360.0,400.392,314.463,367.442,381.624,365.568,400.11,450.135,471.959,455.207,410.447,490.881,440.277,464.724,475.091,498.374,481.398,376.17,371.697,350.177,371.356,393.618,407.144,329.166,374.972,403.854,378.8
87,3200005.0,3210351.0,320200,1.0,15.5,17.0,35.34,1.0,3.0,1.0,,,0.149,,,0.1095,-0.4995,,,,,72.40844,406.605,311.205,336.749,330.09,342.403,331.939,369.793,448.031,349.938,398.659,280.596,295.459,358.716,381.14,350.449,305.949,412.379,433.801,289.283,358.435,355.457,341.502,430.472,404.808,416.98,362.509,394.556,417.733,345.425
88,3200005.0,3211237.0,320200,1.0,15.83,17.0,51.5,1.0,5.0,0.0,,,-0.0651,,,-0.1094,0.4922,,,,,69.88997,338.003,388.22,569.487,392.351,335.008,424.144,401.079,410.897,432.374,465.882,451.747,483.089,504.172,433.312,466.972,470.881,504.191,480.918,523.443,428.439,422.979,376.603,423.377,354.121,386.59,390.423,427.639,378.748,417.345
89,3200005.0,3211241.0,320200,1.0,15.92,17.0,70.34,1.0,4.0,1.0,,,0.4673,,,-1.701,-1.2051,1.0346,-0.7823,-1.9892,,72.40844,336.867,332.449,290.253,334.629,261.524,302.316,313.581,309.169,355.805,344.6,308.949,323.174,351.874,363.909,351.473,299.895,376.563,364.449,414.733,398.761,342.811,324.311,365.9,373.632,299.706,291.647,375.175,299.994,365.99
90,3200005.0,3211341.0,320200,2.0,15.5,14.5,35.34,1.0,2.0,0.0,,,-0.7639,,,-1.1809,-0.7143,0.3622,1.8368,-0.4045,,73.37684,421.945,437.502,415.091,343.731,419.896,425.236,431.36,389.412,369.85,484.584,440.639,441.947,439.604,489.448,458.37,472.45,507.893,440.83,466.486,433.959,405.201,438.106,452.55,465.772,471.635,447.978,431.164,452.444,492.083
91,3200005.0,3211770.0,320200,2.0,15.75,17.0,35.34,,3.0,0.0,,,-0.485,,,-2.2054,-0.8779,1.0346,-0.7823,-1.9892,,73.37684,322.499,368.797,329.579,334.722,296.996,318.824,412.773,348.503,336.328,299.014,296.647,313.144,281.516,276.247,254.096,314.596,375.974,293.728,316.729,331.233,368.721,259.988,286.931,356.508,308.811,329.044,371.429,312.298,306.096
92,3200005.0,3212017.0,320200,1.0,16.17,12.0,35.34,1.0,3.0,0.0,,,-1.4082,,,-2.2054,-0.9142,0.2127,0.1462,-0.043,,69.88997,358.334,375.153,407.765,434.761,325.211,347.36,369.633,435.821,362.605,408.309,410.116,409.848,373.431,459.28,424.964,413.817,442.202,454.947,400.926,347.872,392.44,331.565,317.662,416.724,335.228,385.942,390.336,401.336,383.231
93,3200005.0,3212106.0,320200,1.0,16.0,10.0,35.34,1.0,3.0,0.0,,,-1.4442,,,-1.1809,-0.2058,,,,,69.88997,466.774,428.745,412.521,460.24,388.835,478.786,454.167,452.207,419.344,598.974,469.58,513.437,485.091,496.318,503.696,495.763,518.273,481.985,444.44,517.941,464.123,499.384,460.832,500.457,483.683,557.071,469.479,411.53,473.227
94,3200005.0,3212193.0,320200,2.0,15.92,12.0,71.39,1.0,3.0,0.0,,,-0.018,,,-1.1809,-1.6308,1.0346,-0.7823,0.6912,,73.37684,485.59,517.311,478.384,418.873,477.284,429.274,376.518,457.749,443.915,416.641,428.08,456.734,380.051,430.593,490.627,462.387,429.125,447.966,413.843,529.457,510.519,485.482,452.01,472.624,478.753,484.176,402.653,494.72,450.695
95,3200005.0,3212384.0,320200,1.0,15.42,,,,,,,,,,,,,,,,,72.40844,305.235,409.007,366.161,381.01,397.938,399.311,328.786,398.222,369.765,347.885,397.21,379.708,313.566,376.754,363.212,415.853,370.522,391.335,381.013,412.992,416.016,457.323,385.921,467.231,417.274,427.327,390.184,432.202,374.747
96,3200005.0,3212746.0,320200,2.0,15.5,12.0,17.69,1.0,3.0,1.0,,,-0.9686,,,,-1.542,-1.7671,1.4812,-1.1126,,74.02712,334.049,338.187,413.692,379.824,446.714,359.166,329.361,356.407,410.961,265.827,207.139,236.027,216.766,283.081,287.52,245.208,236.506,281.368,279.26,333.998,263.257,259.491,326.647,316.767,348.614,307.723,248.682,242.158,326.553
97,3200005.0,3213245.0,320200,2.0,16.17,10.0,11.56,1.0,2.0,0.0,,,-1.6981,,,-0.9513,-0.4349,,,,,73.37684,544.469,515.453,516.352,543.903,583.774,492.493,556.807,539.295,483.189,545.473,569.343,516.791,543.101,483.243,531.605,536.335,572.395,575.914,590.455,562.078,532.683,557.16,537.953,506.417,556.71,586.397,532.088,531.38,496.047
98,3200005.0,3213334.0,320200,2.0,15.67,17.0,35.34,1.0,,0.0,,,-0.5083,,,-0.0691,-0.2058,1.0346,,-0.043,,73.37684,427.664,446.563,553.304,491.798,504.685,493.555,597.045,506.786,532.971,524.161,553.063,487.776,531.434,493.118,512.276,556.456,583.145,512.011,522.999,546.591,566.283,508.873,536.514,515.568,540.041,545.574,598.076,476.111,607.851
99,3200005.0,3213442.0,320200,2.0,16.17,10.0,35.34,1.0,2.0,0.0,,,-1.4638,,,-2.2054,-2.0663,-0.6576,1.1928,-0.043,,73.37684,451.872,471.625,447.749,526.451,451.107,456.85,481.059,490.82,476.005,467.411,467.104,484.955,500.767,441.725,497.464,477.087,493.718,444.818,482.995,444.03,454.798,438.782,484.86,435.378,427.578,400.486,502.416,460.257,469.947
100,3200006.0,3200010.0,320200,2.0,15.83,17.0,51.57,1.0,4.0,0.0,,,0.1413,,,-1.701,0.167,0.2169,-0.7823,-0.6142,,89.81942,631.759,593.699,543.905,646.597,575.718,513.129,665.752,564.736,602.953,557.581,588.65,555.089,539.082,593.141,594.202,551.545,533.161,521.424,586.982,625.2,612.547,592.49,574.558,634.117,613.271,596.346,555.606,636.676,643.105
101,3200006.0,3200339.0,320200,2.0,15.92,17.0,56.35,1.0,3.0,0.0,,,0.138,,,-0.1798,-1.0963,1.0346,1.1928,0.6912,,89.81942,542.632,442.393,530.836,530.025,495.882,477.47,462.833,491.731,481.829,509.337,540.223,542.472,529.281,505.651,458.508,561.852,484.437,503.646,509.297,584.001,540.23,534.55,579.799,586.416,504.373,541.798,521.407,514.91,536.416
102,3200006.0,3200348.0,320200,2.0,15.75,12.0,41.27,1.0,3.0,0.0,,,-0.3935,,,0.6568,-0.9647,1.0346,-0.7823,-0.043,,89.81942,494.5,473.87,406.964,487.129,444.586,483.372,495.195,479.623,430.626,484.966,491.339,508.397,474.605,532.474,463.718,547.222,545.333,485.217,537.28,532.432,530.029,506.78,514.084,543.19,479.238,549.149,510.131,485.158,558.835
103,3200006.0,3200404.0,320200,2.0,16.08,17.0,58.77,1.0,3.0,0.0,,,0.2737,,,0.7932,-0.9427,0.6364,-0.7823,1.2186,,89.81942,415.488,478.093,418.403,447.45,514.918,493.32,435.325,397.837,378.271,407.127,386.774,398.316,388.741,394.144,419.125,399.436,345.395,364.779,378.406,437.694,479.508,416.314,434.433,434.836,440.909,442.549,363.467,435.577,455.536
104,3200006.0,3200439.0,320200,2.0,15.42,17.0,72.27,1.0,3.0,0.0,,,0.3485,,,-1.701,-1.7513,1.0346,0.1462,-0.3035,,89.81942,463.746,395.165,440.311,390.934,369.388,471.759,424.902,383.067,377.739,408.158,408.113,418.179,475.126,444.197,433.377,482.567,456.144,432.651,427.404,436.531,439.844,402.776,499.342,411.713,381.821,471.064,436.191,377.502,445.677
105,3200006.0,3200490.0,320200,2.0,15.67,17.0,65.01,1.0,3.0,0.0,,,1.6219,,,2.0481,-0.9514,1.0346,0.7703,1.1085,,89.81942,552.067,470.8,542.733,499.773,565.966,551.5,593.496,518.13,491.918,481.415,489.426,461.341,481.552,477.309,497.022,496.709,477.34,491.922,439.683,539.021,481.888,452.111,485.45,514.326,543.668,548.239,534.325,526.812,496.603
106,3200006.0,3200969.0,320200,1.0,16.17,17.0,29.14,1.0,2.0,0.0,,,-0.5253,,,-1.217,-0.7565,,,,,87.01256,410.724,395.714,296.857,418.724,325.554,377.358,292.088,435.424,389.632,487.282,509.645,459.675,405.558,434.901,433.661,489.961,426.261,455.558,478.672,456.858,454.263,342.584,370.784,359.43,399.332,460.812,358.555,499.585,369.633
107,3200006.0,3201449.0,320200,2.0,15.67,17.0,56.35,1.0,3.0,0.0,,,0.2219,,,2.0481,-1.0963,1.0346,0.7294,-1.2276,,89.81942,552.088,587.288,470.177,418.939,572.59,522.47,514.938,620.173,652.278,571.74,600.421,570.414,524.157,479.705,568.195,568.902,581.569,582.926,587.722,468.655,525.029,537.585,511.622,488.479,529.628,535.758,519.706,535.218,512.469
108,3200006.0,3201828.0,320200,2.0,15.58,14.5,16.38,1.0,5.0,0.0,,,-0.9893,,,,-2.7124,-0.0017,-0.7823,2.0378,,89.81942,398.825,387.997,376.699,431.938,377.24,351.492,392.118,397.192,412.632,293.15,331.502,326.932,340.078,341.093,323.789,322.223,344.084,295.311,295.062,385.848,361.631,341.678,385.03,430.337,358.156,360.642,333.018,330.41,315.059
109,3200006.0,3201919.0,320200,2.0,15.75,17.0,86.72,1.0,4.0,0.0,,,1.3779,,,-0.2742,-0.0424,1.0346,-0.7823,-0.2309,,89.81942,481.154,477.099,488.314,494.486,532.84,497.63,513.247,503.132,500.411,609.364,589.309,629.4,648.699,651.326,591.004,603.855,584.446,607.559,676.239,619.393,599.858,555.348,662.153,582.773,627.177,575.667,565.937,617.292,604.766
110,3200006.0,3203231.0,320200,2.0,15.25,14.5,71.39,1.0,2.0,0.0,,,0.3731,,,0.5848,-1.7926,-1.2947,-0.7823,-1.2276,,89.81942,541.124,532.542,450.981,519.837,478.834,524.99,513.267,511.666,501.131,527.324,541.512,493.434,491.558,559.576,544.747,534.578,528.489,530.88,480.428,480.505,460.722,400.088,544.624,414.427,441.525,541.184,415.053,445.922,369.051
111,3200006.0,3203274.0,320200,2.0,15.83,17.0,35.34,1.0,4.0,0.0,,,-0.2188,,,0.3033,-0.4003,1.0346,-0.7823,-0.6142,,89.81942,524.9,440.992,480.475,439.0,461.541,487.278,470.246,515.998,563.969,520.928,556.034,589.907,568.225,535.643,511.665,525.095,570.235,563.47,556.478,503.049,469.413,494.774,446.791,441.147,451.839,381.52,488.877,476.715,492.004
112,3200006.0,3203721.0,320200,2.0,15.33,17.0,71.39,1.0,5.0,0.0,,,0.7801,,,2.0481,-0.4349,-0.6576,2.07,0.6912,,89.81942,419.345,451.682,449.161,460.883,432.502,456.029,449.246,450.821,451.433,496.239,480.871,501.02,461.611,497.123,492.066,485.542,463.929,431.86,474.317,504.279,414.372,506.96,393.156,482.677,443.101,511.047,428.279,488.666,491.775
113,3200006.0,3203930.0,320200,2.0,16.08,17.0,,1.0,,0.0,,,-0.9217,,,-0.6234,-2.7124,-1.6759,-0.7823,-0.4686,,89.81942,392.364,396.858,362.674,387.706,365.137,435.742,413.277,453.014,374.607,416.501,428.265,454.881,420.538,441.243,435.008,459.377,458.926,437.587,434.228,443.263,455.497,426.8,469.251,407.6,478.795,496.892,448.832,482.159,473.685
114,3200006.0,3204830.0,320200,2.0,15.5,17.0,25.63,1.0,,0.0,,,-0.0623,,,1.1701,-1.3466,1.0346,0.2907,-0.1532,,89.81942,451.719,491.433,498.611,479.115,518.844,492.344,463.819,516.852,447.221,437.927,415.489,440.949,445.101,472.277,429.818,452.016,439.498,477.236,407.352,440.705,525.903,548.945,545.45,490.227,454.069,459.836,412.417,516.778,463.583
115,3200006.0,3205661.0,320200,2.0,15.83,17.0,88.7,1.0,3.0,0.0,,,0.6747,,,0.1095,-2.7124,-1.0657,2.0327,-0.6142,,89.81942,572.14,538.26,518.034,556.507,550.635,564.416,512.457,553.027,527.38,498.878,557.756,574.351,530.388,564.381,570.856,558.9,528.326,519.837,596.058,560.407,520.161,495.2,549.411,533.757,538.892,565.433,516.088,445.093,553.531
116,3200006.0,3205678.0,320200,2.0,15.92,17.0,68.7,1.0,3.0,0.0,,,0.363,,,-1.0283,-0.9357,1.0346,1.1625,0.2865,,89.81942,621.832,540.367,571.959,496.11,447.166,510.694,525.463,452.99,522.082,494.676,539.78,491.615,497.356,460.712,491.179,493.225,501.537,497.941,493.454,467.732,560.147,536.247,501.228,530.397,495.062,508.597,514.955,552.596,533.256
117,3200006.0,3206182.0,320200,2.0,16.08,12.0,66.42,1.0,4.0,0.0,,,-0.2167,,,-0.2591,0.3022,0.6402,-0.7823,0.2865,,89.81942,575.758,553.418,580.181,512.936,542.074,539.531,510.026,526.215,542.621,531.037,554.922,560.998,576.977,518.271,502.256,528.18,521.121,501.663,512.505,555.975,531.747,461.4,522.097,440.339,504.528,547.432,529.711,431.567,455.77
118,3200006.0,3206993.0,320200,2.0,15.42,12.0,76.65,1.0,5.0,0.0,,,0.2324,,,0.3033,-0.4003,-0.6576,-0.7823,-0.6142,,89.81942,528.127,421.748,482.265,461.079,471.713,363.795,410.534,450.816,448.394,498.835,450.398,436.88,451.468,411.566,428.392,454.402,473.167,470.806,461.89,408.914,328.658,321.219,365.043,342.916,349.429,338.644,330.072,370.838,371.55
119,3200006.0,3207475.0,320200,2.0,16.17,17.0,51.01,1.0,4.0,0.0,,,-0.1156,,,-0.9513,-0.3816,,0.8233,0.202,,89.81942,562.431,529.796,580.426,519.32,537.04,564.759,539.472,537.301,515.348,547.369,567.043,521.528,571.275,570.956,529.1,598.316,581.799,555.336,568.615,612.296,600.718,605.882,621.18,716.555,661.118,687.397,664.335,598.987,740.103
120,3200006.0,3207607.0,320200,2.0,15.25,14.5,44.94,1.0,5.0,0.0,,,0.0133,,,2.0481,-0.7909,-0.6576,1.7757,2.0378,,89.81942,544.39,517.503,560.195,534.354,539.884,533.928,552.071,534.665,536.807,529.202,534.025,526.553,536.842,513.094,489.489,549.241,559.647,502.616,531.445,495.539,514.612,527.048,599.003,459.958,556.353,522.018,492.697,537.346,563.544
121,3200006.0,3207842.0,320200,2.0,15.83,12.0,74.66,1.0,5.0,0.0,,,0.2425,,,0.0628,-0.9647,-0.6576,-0.7823,-0.1532,,89.81942,489.132,490.169,556.547,571.606,532.789,538.474,528.03,516.113,461.344,515.161,488.684,543.531,528.216,511.602,541.131,509.069,474.329,503.206,521.676,516.35,468.363,432.809,497.909,460.891,470.692,499.524,498.977,483.932,491.347
122,3200006.0,3207962.0,320200,2.0,15.75,17.0,70.34,,3.0,0.0,,,2.3436,,,2.0481,-0.0424,1.0346,0.8615,0.8711,,89.81942,550.604,522.736,585.415,557.748,613.207,593.291,559.313,558.987,520.837,534.547,572.012,507.044,591.687,549.933,614.344,548.131,576.949,496.878,580.922,557.423,506.747,454.984,552.807,497.562,564.896,507.948,651.577,506.954,613.69
123,3200006.0,3209600.0,320200,2.0,15.75,12.0,57.38,1.0,4.0,0.0,,,-0.1419,,,0.7932,-0.2058,-0.6576,-0.7823,-0.043,,89.81942,547.241,563.886,504.052,543.898,503.322,522.474,543.111,509.567,552.46,482.632,498.121,552.445,549.944,584.403,545.806,488.364,548.145,551.285,601.295,492.215,531.894,553.781,478.598,516.494,553.406,524.29,431.607,496.73,535.373
124,3200006.0,3209840.0,320200,2.0,15.5,17.0,58.77,1.0,3.0,,,,0.2752,,,-0.7433,-0.0424,1.0346,-0.7823,,,100.63765,330.099,354.428,298.98,309.683,394.416,350.876,346.196,368.865,313.236,337.366,327.759,298.812,366.455,282.433,369.734,333.094,348.699,358.117,357.053,308.9,351.475,331.246,367.993,340.816,374.533,352.307,357.891,332.321,339.162
125,3200006.0,3209900.0,320200,2.0,15.33,17.0,43.33,1.0,4.0,0.0,,,0.1343,,,-0.6142,-0.8179,-1.5824,-0.7823,-1.0299,,89.81942,498.94,489.895,434.299,453.349,428.219,451.085,500.598,514.878,480.936,527.042,526.601,551.369,496.065,538.146,531.228,535.512,555.412,533.372,545.417,516.645,560.733,541.592,479.669,530.338,543.39,511.497,531.046,520.895,493.084
126,3200006.0,3210099.0,320200,2.0,15.92,12.0,71.39,,3.0,0.0,,,0.8913,,,2.0481,-0.0424,1.0346,0.8615,0.8711,,89.81942,475.091,474.522,472.993,412.243,474.942,502.695,384.235,506.577,484.182,522.199,470.299,497.885,488.008,534.293,499.603,483.273,474.144,495.777,496.858,570.225,515.338,449.778,436.203,438.417,502.669,473.703,440.816,450.353,513.511
127,3200006.0,3210714.0,320200,2.0,15.42,17.0,79.74,1.0,3.0,0.0,,,0.4583,,,-0.6519,-0.7565,1.0346,1.1625,0.6912,,89.81942,546.536,509.807,533.894,509.262,484.499,600.194,466.467,493.576,648.52,593.007,595.654,552.913,469.428,535.659,567.033,587.008,507.039,557.72,554.053,616.779,659.699,584.049,627.544,602.156,634.229,631.375,566.909,550.365,592.988
128,3200006.0,3211596.0,320200,2.0,15.67,17.0,43.33,1.0,3.0,0.0,,,0.0242,,,,-0.6877,1.0346,-0.7823,-0.6142,,89.81942,436.12,438.603,355.365,432.635,417.199,420.254,442.659,420.768,452.545,482.754,507.233,505.572,494.975,436.6,514.113,511.402,554.893,473.381,516.253,481.184,482.578,455.532,435.888,455.582,441.514,498.377,452.149,462.939,484.49
129,3200006.0,3212750.0,320200,1.0,15.33,12.0,66.42,1.0,2.0,0.0,,,-0.0323,,,1.25,-0.0673,-2.4468,0.2907,-1.2276,,87.01256,480.614,406.98,442.131,500.845,407.696,546.896,513.727,517.233,440.96,512.493,494.206,486.053,532.597,492.863,519.792,527.064,497.842,562.522,464.444,453.926,458.817,459.019,441.693,460.111,471.461,541.17,467.067,535.037,483.564
130,3200006.0,3213131.0,320200,2.0,15.33,17.0,57.04,1.0,2.0,0.0,,,0.4982,,,2.0481,-0.582,1.0346,-0.7823,-0.6142,,89.81942,417.825,505.389,449.835,472.228,496.458,513.247,410.621,512.683,441.657,483.366,406.068,492.494,460.292,514.009,476.219,490.651,517.545,464.872,440.738,477.106,470.433,477.455,432.645,498.335,463.392,455.142,479.236,489.561,439.149
