CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
32.0,ARG,3200350.0,07MS,003200,3200.0,ARG0511,0320000,0.0,2.0,156.0,2.0,1.0,40.0,25.0,35.0,0.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,138.0,311.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,36.0,10.0,36.0,8.0,23.0,4.0,11.0,2.0,0.0,40.0,2.0,9.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,10.0,10.0,30.0,0.0,0.0,2.0,,1.0,2.0,1.0,public,3.0,16.0357,449.0,,,28.0,1.0,0.6964,0.3393,0.0714,53.0,0.0,0.4668,0.1061,-1.4335,-0.1662,0.9042,21.58327,1485.48977,7.51815,  26APR19:10:57:29,
32.0,ARG,3200351.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,3.0,1.0,100.0,,,,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,287.0,432.0,0.0,0.0,40.0,,,,,,,,95.0,,95.0,,60.0,,35.0,,,,20.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,50.0,0.0,20.0,30.0,0.0,2.0,,2.0,2.0,2.0,public,3.0,7.5684,719.0,,,95.0,1.0,0.6316,0.3684,,53.0,1.0,1.6863,2.4895,0.5691,0.8378,-2.1866,2.8872,275.70333,1.00571,  26APR19:10:57:29,
32.0,ARG,3200352.0,07MS,003200,3200.0,ARG0517,0320000,0.0,2.0,156.0,4.0,1.0,90.0,,10.0,,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,196.0,218.0,0.0,0.0,30.0,107.0,80.0,0.0,80.0,0.0,1.0,0.0,,134.0,,134.0,,20.0,,114.0,,0.0,10.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0032001,1.0,2.0,2.0,2.0,2.0,20.0,10.0,10.0,5.0,5.0,1.0,4.0,2.0,1.0,1.0,public,3.0,6.1791,414.0,0.7477,0.0,67.0,1.0,0.1493,0.8507,0.0,38.0,1.0,0.0574,0.0055,0.6654,1.6929,-0.6385,39.575,2447.2406,13.78526,  26APR19:10:57:29,
32.0,ARG,3200353.0,07MS,003200,3202.0,ARG0205,0320200,0.0,2.0,156.0,2.0,1.0,40.0,60.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,54.0,44.0,0.0,0.0,75.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,1.0,65.0,1.0,45.0,0.0,20.0,0.0,0.0,22.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,30.0,20.0,80.0,0.0,50.0,2.0,,1.0,1.0,1.0,public,3.0,2.9254,98.0,0.1667,0.0,33.5,1.0,0.7015,0.2985,0.0,13.0,0.0,1.0679,-0.0879,-0.2686,0.8952,0.9042,88.5989,1367.43659,30.86187,  26APR19:10:57:29,
32.0,ARG,3200354.0,07MS,003200,3200.0,ARG0520,0320000,0.0,2.0,156.0,4.0,2.0,75.0,25.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,159.0,239.0,,10.0,30.0,80.0,24.0,24.0,14.0,0.0,2.0,24.0,72.0,0.0,72.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,20.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,12.0,3.0,6.0,2.0,8.0,1.0,4.0,1.0,1.0,1.0,private,2.0,5.5278,398.0,0.3,1.0,72.0,1.0,0.0,1.0,0.0,53.0,2.0,-0.3284,-1.4551,-0.7517,-0.4289,-0.3006,33.8263,2445.12128,11.7828,  26APR19:10:57:29,
32.0,ARG,3200355.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,5.0,1.0,100.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,271.0,461.0,0.0,0.0,50.0,132.0,14.0,14.0,0.0,1.0,3.0,10.0,62.0,115.0,,,,,,,,,50.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,25.0,100.0,100.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,public,3.0,6.1255,732.0,0.1061,1.0,119.5,,,,,23.0,2.0,0.2759,0.8371,0.8153,1.4277,-4.0518,3.12431,408.37207,1.0883,  26APR19:10:57:29,
32.0,ARG,3200356.0,07MS,003200,3200.0,ARG0518,0320000,0.0,2.0,156.0,3.0,2.0,50.0,50.0,0.0,,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.0,69.0,0.0,0.0,0.0,13.0,15.0,15.0,15.0,0.0,2.0,2.0,,22.0,,22.0,,15.0,,7.0,,0.0,50.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032001,2.0,2.0,2.0,2.0,2.0,10.0,30.0,50.0,0.0,30.0,2.0,,1.0,1.0,1.0,private,2.0,11.4545,126.0,1.1538,1.0,11.0,1.0,0.6818,0.3182,0.0,23.0,3.0,1.2631,-0.2968,-1.1797,-2.0409,0.9042,78.63,729.36103,27.38938,  26APR19:10:57:29,
32.0,ARG,3200357.0,07MS,003200,3202.0,ARG0204,0320200,0.0,2.0,156.0,3.0,2.0,40.0,50.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,82.0,86.0,0.0,5.0,10.0,23.0,35.0,35.0,35.0,1.0,3.0,6.0,13.0,10.0,13.0,10.0,8.0,7.0,5.0,3.0,0.0,0.0,80.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,25.0,40.0,60.0,0.0,0.0,2.0,,2.0,1.0,1.0,private,1.0,9.3333,168.0,1.5217,1.0,18.0,1.0,0.6389,0.3611,0.0,18.0,1.0,-0.4907,-1.4551,-0.7293,-1.2356,0.9042,88.90413,2061.61496,30.9682,  26APR19:10:57:29,
32.0,ARG,3200358.0,07MS,003200,3200.0,ARG0515,0320000,0.0,2.0,156.0,3.0,1.0,90.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,,,0.0,0.0,40.0,,48.0,0.0,48.0,0.0,2.0,0.0,20.0,50.0,20.0,50.0,20.0,50.0,10.0,10.0,2.0,3.0,80.0,2.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,1.0,0.0,10.0,40.0,5.0,0.0,2.0,,1.0,2.0,1.0,public,3.0,,,,0.0,45.0,1.0,1.0,0.3333,0.0778,48.0,0.0,0.5994,-1.4551,-0.8541,1.3735,-0.4859,81.70055,2295.61216,28.45895,  26APR19:10:57:29,
32.0,ARG,3200359.0,07MS,003200,3200.0,ARG0519,0320000,0.0,2.0,156.0,1.0,1.0,95.0,0.0,5.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,124.0,102.0,0.0,0.0,,35.0,30.0,2.0,30.0,0.0,2.0,2.0,64.0,10.0,,,31.0,,10.0,10.0,0.0,0.0,30.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,10.0,5.0,5.0,10.0,30.0,2.0,,1.0,1.0,1.0,public,3.0,3.2754,226.0,0.8571,0.0667,69.0,,0.4493,0.2174,0.0,38.0,1.0,0.265,0.9796,1.0248,1.6842,-1.0542,59.68052,1424.84368,20.78866,  26APR19:10:57:29,
32.0,ARG,3200360.0,07MS,003200,3200.0,ARG0513,0320000,0.0,2.0,156.0,4.0,1.0,80.0,20.0,,,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,108.0,26.0,1.0,1.0,10.0,24.0,8.0,8.0,0.0,0.0,1.0,1.0,14.0,30.0,14.0,30.0,1.0,,2.0,2.0,1.0,2.0,20.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,15.0,10.0,5.0,5.0,15.0,2.0,,1.0,2.0,2.0,public,3.0,4.6207,134.0,0.3333,1.0,29.0,1.0,0.0345,0.1034,0.069,23.0,0.0,1.0283,1.0744,-0.1452,1.6929,-0.1868,83.16036,2142.30682,28.96745,  26APR19:10:57:29,
32.0,ARG,3200361.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,5.0,1.0,99.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,321.0,382.0,1.0,1.0,10.0,,,,,2.0,4.0,2.0,,,,,,,,,,,,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,16.0,10.0,50.0,10.0,3.0,1.0,3.0,2.0,1.0,2.0,public,3.0,,703.0,,,,,,,,28.0,2.0,0.7566,1.1514,0.4215,1.3992,0.9042,3.6242,551.50839,1.26243,  26APR19:10:57:29,
32.0,ARG,3200362.0,07MS,003200,3200.0,ARG0516,0320000,0.0,2.0,156.0,4.0,2.0,50.0,50.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,295.0,276.0,0.0,10.0,0.0,119.0,23.0,21.0,0.0,0.0,3.0,23.0,17.0,40.0,17.0,40.0,14.0,34.0,3.0,6.0,1.0,,100.0,2.0,6.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,0032002,,,,,,10.0,30.0,60.0,0.0,0.0,2.0,,1.0,1.0,1.0,private,2.0,15.4324,571.0,0.1933,0.913,37.0,1.0,0.8378,0.1622,0.027,38.0,2.0,-0.949,-1.4551,-0.5078,0.5642,0.9042,20.91962,1722.95144,7.28698,  26APR19:10:57:29,
32.0,ARG,3200363.0,07MS,003200,3201.0,ARG0102,0320100,0.0,2.0,156.0,5.0,2.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,744.0,0.0,7.0,0.0,37.0,30.0,30.0,0.0,1.0,20.0,30.0,211.0,,211.0,,150.0,,50.0,,11.0,,30.0,2.0,9.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,0.0,10.0,70.0,0.0,0.0,2.0,,2.0,2.0,2.0,private,1.0,3.5261,744.0,0.8108,1.0,211.0,1.0,0.7109,0.237,0.0521,53.0,1.0,-1.4212,-1.4551,-2.0719,-1.2943,0.9042,9.57444,379.33229,3.33509,  26APR19:10:57:29,
32.0,ARG,3200364.0,07MS,003200,3200.0,ARG0519,0320000,0.0,2.0,156.0,3.0,1.0,90.0,10.0,,,3.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,451.0,457.0,0.0,3.0,50.0,116.0,30.0,20.0,9.0,0.0,1.0,0.0,171.0,19.0,171.0,19.0,170.0,0.0,2.0,17.0,10.0,0.0,35.0,2.0,9.0,2.0,1.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,1.0,45.0,10.0,50.0,5.0,0.0,2.0,,1.0,1.0,1.0,public,3.0,5.0305,908.0,0.2586,0.6667,180.5,1.0,0.9418,0.0582,0.0554,53.0,1.0,0.7566,0.1825,0.5993,0.8927,0.9042,22.91306,1605.69468,7.98136,  26APR19:10:57:29,
